4.72500e+05		8.53939e+01		3.33521e+01		-2.03316e-03		1.00826e+03		4.41002e+00		2.71675e+00		
4.75000e+05		7.40520e+01		3.33415e+01		-2.00121e-03		1.00793e+03		4.40810e+00		2.70448e+00		
4.77500e+05		6.28917e+01		3.33297e+01		-1.96946e-03		1.00757e+03		4.40622e+00		2.69260e+00		
4.80000e+05		5.19183e+01		3.33165e+01		-1.93901e-03		1.00717e+03		4.40436e+00		2.68109e+00		
4.82500e+05		4.11266e+01		3.33019e+01		-1.90816e-03		1.00672e+03		4.40254e+00		2.66994e+00		
4.85000e+05		3.05164e+01		3.32861e+01		-1.87929e-03		1.00624e+03		4.40074e+00		2.65914e+00		
4.87500e+05		2.00814e+01		3.32689e+01		-1.85076e-03		1.00572e+03		4.39898e+00		2.64868e+00		
4.90000e+05		9.81822e+00		3.32505e+01		-1.82539e-03		1.00515e+03		4.39723e+00		2.63854e+00		
4.92500e+05		-2.76786e-01		3.32311e+01		-1.79879e-03		1.00456e+03		4.39552e+00		2.62870e+00		
4.95000e+05		-1.02037e+01		3.32108e+01		-1.77446e-03		1.00394e+03		4.39383e+00		2.61915e+00		
4.97500e+05		-1.99690e+01		3.31896e+01		-1.75073e-03		1.00330e+03		4.39216e+00		2.60989e+00		
5.00000e+05		-2.95757e+01		3.31679e+01		-1.72774e-03		1.00263e+03		4.39052e+00		2.60089e+00		
5.02500e+05		-3.90221e+01		3.31456e+01		-1.70435e-03		1.00195e+03		4.38889e+00		2.59216e+00		
5.05000e+05		-4.83076e+01		3.31229e+01		-1.67989e-03		1.00126e+03		4.38729e+00		2.58370e+00		
5.07500e+05		-5.74251e+01		3.30997e+01		-1.65409e-03		1.00055e+03		4.38572e+00		2.57552e+00		
5.10000e+05		-6.63762e+01		3.30764e+01		-1.62877e-03		9.99839e+02		4.38417e+00		2.56761e+00		
5.12500e+05		-7.51597e+01		3.30530e+01		-1.60294e-03		9.99123e+02		4.38264e+00		2.55999e+00		
5.15000e+05		-8.37741e+01		3.30295e+01		-1.57603e-03		9.98409e+02		4.38114e+00		2.55264e+00		
5.17500e+05		-9.22207e+01		3.30063e+01		-1.55000e-03		9.97699e+02		4.37967e+00		2.54558e+00		
5.20000e+05		-1.00504e+02		3.29833e+01		-1.52526e-03		9.96998e+02		4.37822e+00		2.53878e+00		
5.22500e+05		-1.08631e+02		3.29607e+01		-1.50212e-03		9.96307e+02		4.37679e+00		2.53223e+00		
5.25000e+05		-1.16605e+02		3.29384e+01		-1.47881e-03		9.95626e+02		4.37538e+00		2.52593e+00		
5.27500e+05		-1.24425e+02		3.29164e+01		-1.45376e-03		9.94954e+02		4.37400e+00		2.51987e+00		
5.30000e+05		-1.32089e+02		3.28947e+01		-1.42867e-03		9.94293e+02		4.37265e+00		2.51407e+00		
5.32500e+05		-1.39600e+02		3.28735e+01		-1.40466e-03		9.93647e+02		4.37131e+00		2.50852e+00		
5.35000e+05		-1.46959e+02		3.28529e+01		-1.37866e-03		9.93018e+02		4.37000e+00		2.50322e+00		
5.37500e+05		-1.54166e+02		3.28330e+01		-1.35474e-03		9.92409e+02		4.36871e+00		2.49817e+00		
5.40000e+05		-1.61230e+02		3.28139e+01		-1.33106e-03		9.91827e+02		4.36745e+00		2.49335e+00		
5.42500e+05		-1.68150e+02		3.27958e+01		-1.30791e-03		9.91273e+02		4.36621e+00		2.48876e+00		
5.45000e+05		-1.74930e+02		3.27788e+01		-1.28491e-03		9.90754e+02		4.36499e+00		2.48440e+00		
5.47500e+05		-1.81575e+02		3.27630e+01		-1.26164e-03		9.90272e+02		4.36379e+00		2.48027e+00		
5.50000e+05		-1.88086e+02		3.27485e+01		-1.23946e-03		9.89829e+02		4.36262e+00		2.47635e+00		
5.52500e+05		-1.94466e+02		3.27354e+01		-1.21652e-03		9.89429e+02		4.36146e+00		2.47265e+00		
5.55000e+05		-2.00716e+02		3.27237e+01		-1.19476e-03		9.89072e+02		4.36033e+00		2.46916e+00		
5.57500e+05		-2.06844e+02		3.27134e+01		-1.17435e-03		9.88758e+02		4.35922e+00		2.46588e+00		
5.60000e+05		-2.12854e+02		3.27045e+01		-1.15530e-03		9.88488e+02		4.35813e+00		2.46278e+00		
5.62500e+05		-2.18755e+02		3.26972e+01		-1.13810e-03		9.88264e+02		4.35705e+00		2.45986e+00		
5.65000e+05		-2.24548e+02		3.26914e+01		-1.11957e-03		9.88088e+02		4.35599e+00		2.45711e+00		
5.67500e+05		-2.30229e+02		3.26874e+01		-1.10026e-03		9.87963e+02		4.35495e+00		2.45454e+00		
5.70000e+05		-2.35803e+02		3.26850e+01		-1.08336e-03		9.87890e+02		4.35392e+00		2.45214e+00		
5.72500e+05		-2.41281e+02		3.26843e+01		-1.07075e-03		9.87869e+02		4.35292e+00		2.44989e+00		
5.75000e+05		-2.46678e+02		3.26852e+01		-1.06196e-03		9.87899e+02		4.35192e+00		2.44775e+00		
5.77500e+05		-2.52001e+02		3.26878e+01		-1.05477e-03		9.87978e+02		4.35092e+00		2.44569e+00		
5.80000e+05		-2.57262e+02		3.26918e+01		-1.05147e-03		9.88100e+02		4.34994e+00		2.44370e+00		
5.82500e+05		-2.62467e+02		3.26972e+01		-1.05066e-03		9.88263e+02		4.34895e+00		2.44175e+00		
5.85000e+05		-2.67623e+02		3.27036e+01		-1.05328e-03		9.88459e+02		4.34797e+00		2.43982e+00		
5.87500e+05		-2.72744e+02		3.27109e+01		-1.05994e-03		9.88683e+02		4.34698e+00		2.43788e+00		
5.90000e+05		-2.77834e+02		3.27189e+01		-1.06787e-03		9.88927e+02		4.34598e+00		2.43591e+00		
5.92500e+05		-2.82892e+02		3.27273e+01		-1.07666e-03		9.89184e+02		4.34498e+00		2.43391e+00		
5.95000e+05		-2.87925e+02		3.27359e+01		-1.08889e-03		9.89446e+02		4.34396e+00		2.43185e+00		
5.97500e+05		-2.92935e+02		3.27444e+01		-1.10238e-03		9.89705e+02		4.34294e+00		2.42972e+00		
