710000.000000	0.031495	0.169821	0.127457	8.066158	1.916375	10.245812	14.255892	6.060301	-0.209326	
715000.000000	0.038703	0.163553	0.144566	8.064776	1.917048	10.233129	14.259553	6.062914	-0.210802	
720000.000000	0.045401	0.157043	0.161365	8.064454	1.918285	10.219900	14.262918	6.066271	-0.210924	
725000.000000	0.051562	0.150368	0.177796	8.065230	1.920045	10.206216	14.265969	6.070413	-0.209686	
730000.000000	0.057165	0.143607	0.193805	8.067122	1.922274	10.192165	14.268676	6.075372	-0.207102	
735000.000000	0.062197	0.136843	0.209342	8.070135	1.924908	10.177841	14.271016	6.081175	-0.203199	
740000.000000	0.066651	0.130159	0.224359	8.074258	1.927876	10.163339	14.272973	6.087844	-0.198020	
745000.000000	0.070523	0.123639	0.238815	8.079480	1.931106	10.148774	14.274554	6.095399	-0.191620	
750000.000000	0.073816	0.117364	0.252669	8.085780	1.934524	10.134265	14.275785	6.103855	-0.184062	
755000.000000	0.076540	0.111410	0.265887	8.093121	1.938058	10.119926	14.276681	6.113213	-0.175415	
760000.000000	0.078705	0.105851	0.278435	8.101461	1.941642	10.105883	14.277284	6.123468	-0.165756	
765000.000000	0.080328	0.100752	0.290277	8.110744	1.945214	10.092247	14.277620	6.134594	-0.155164	
770000.000000	0.081423	0.096171	0.301379	8.120892	1.948719	10.079117	14.277701	6.146548	-0.143717	
775000.000000	0.082008	0.092156	0.311703	8.131807	1.952107	10.066566	14.277517	6.159259	-0.131494	
780000.000000	0.082101	0.088748	0.321212	8.143375	1.955339	10.054650	14.277037	6.172636	-0.118573	
785000.000000	0.081722	0.085977	0.329871	8.155502	1.958391	10.043447	14.276274	6.186593	-0.105030	
790000.000000	0.080889	0.083863	0.337643	8.168112	1.961257	10.033060	14.275279	6.201046	-0.090935	
795000.000000	0.079620	0.082420	0.344496	8.181140	1.963943	10.023603	14.274125	6.215914	-0.076356	
800000.000000	0.077933	0.081648	0.350394	8.194498	1.966458	10.015154	14.272849	6.231090	-0.061359	
805000.000000	0.075840	0.081543	0.355303	8.208062	1.968809	10.007743	14.271420	6.246432	-0.046002	
810000.000000	0.073353	0.082087	0.359186	8.221714	1.971010	10.001391	14.269811	6.261797	-0.030343	
815000.000000	0.070481	0.083258	0.362012	8.235369	1.973088	9.996140	14.268039	6.277061	-0.014435	
820000.000000	0.067232	0.085026	0.363751	8.248959	1.975078	9.992037	14.266142	6.292106	0.001672	
825000.000000	0.063612	0.087355	0.364373	8.262404	1.977012	9.989090	14.264119	6.306801	0.017929	
830000.000000	0.059631	0.090201	0.363854	8.275620	1.978923	9.987291	14.261965	6.321019	0.034289	
835000.000000	0.055297	0.093517	0.362174	8.288534	1.980844	9.986627	14.259685	6.334643	0.050706	
840000.000000	0.050623	0.097251	0.359315	8.301080	1.982805	9.987069	14.257282	6.347566	0.067136	
845000.000000	0.045625	0.101345	0.355271	8.313198	1.984836	9.988586	14.254774	6.359697	0.083529	
850000.000000	0.040321	0.105738	0.350039	8.324838	1.986964	9.991130	14.252175	6.370955	0.099837	
855000.000000	0.034733	0.110368	0.343626	8.335931	1.989209	9.994622	14.249471	6.381256	0.116008	
860000.000000	0.028888	0.115166	0.336044	8.346411	1.991588	9.998969	14.246642	6.390523	0.131989	
865000.000000	0.022815	0.120067	0.327317	8.356221	1.994117	10.004072	14.243680	6.398700	0.147725	
870000.000000	0.016545	0.125002	0.317473	8.365335	1.996812	10.009859	14.240622	6.405758	0.163160	
875000.000000	0.010115	0.129905	0.306550	8.373756	1.999691	10.016273	14.237540	6.411699	0.178237	
880000.000000	0.003560	0.134711	0.294593	8.381489	2.002767	10.023250	14.234503	6.416529	0.192897	
885000.000000	-0.003083	0.139356	0.281652	8.388542	2.006049	10.030719	14.231572	6.420264	0.207078	
890000.000000	-0.009776	0.143776	0.267782	8.394918	2.009539	10.038594	14.228792	6.422923	0.220716	
895000.000000	-0.016482	0.147912	0.253044	8.400637	2.013237	10.046807	14.226229	6.424541	0.233748	
900000.000000	-0.023162	0.151707	0.237506	8.405746	2.017150	10.055312	14.223976	6.425177	0.246110	
905000.000000	-0.029781	0.155107	0.221239	8.410287	2.021276	10.064065	14.222117	6.424895	0.257735	
910000.000000	-0.036302	0.158057	0.204322	8.414303	2.025614	10.073017	14.220729	6.423758	0.268562	
915000.000000	-0.042692	0.160504	0.186832	8.417824	2.030156	10.082105	14.219860	6.421827	0.278526	
920000.000000	-0.048915	0.162395	0.168850	8.420854	2.034888	10.091243	14.219513	6.419148	0.287567	
925000.000000	-0.054935	0.163676	0.150460	8.423383	2.039788	10.100329	14.219660	6.415756	0.295625	
930000.000000	-0.060716	0.164298	0.131747	8.425396	2.044835	10.109265	14.220268	6.411690	0.302646	
935000.000000	-0.066219	0.164211	0.112794	8.426885	2.050006	10.117968	14.221314	6.406992	0.308585	
940000.000000	-0.071407	0.163370	0.093686	8.427840	2.055278	10.126359	14.222764	6.401704	0.313402	
945000.000000	-0.076243	0.161737	0.074504	8.428231	2.060622	10.134346	14.224558	6.395855	0.317064	
950000.000000	-0.080691	0.159276	0.055324	8.428020	2.066006	10.141831	14.226610	6.389462	0.319552	
955000.000000	-0.084716	0.155963	0.036221	8.427169	2.071399	10.148730	14.228842	6.382547	0.320854	
960000.000000	-0.088287	0.151781	0.017265	8.425660	2.076773	10.154987	14.231197	6.375140	0.320972	
965000.000000	-0.091374	0.146724	-0.001480	8.423493	2.082106	10.160579	14.233650	6.367285	0.319917	
970000.000000	-0.093952	0.140797	-0.019956	8.420714	2.087390	10.165544	14.236252	6.359058	0.317714	
975000.000000	-0.096002	0.134018	-0.038108	8.417365	2.092613	10.169921	14.239038	6.350525	0.314395	
980000.000000	-0.097509	0.126412	-0.055887	8.413462	2.097759	10.173725	14.242000	6.341729	0.310000	
985000.000000	-0.098464	0.118016	-0.073248	8.409028	2.102817	10.176987	14.245142	6.332714	0.304573	
990000.000000	-0.098865	0.108876	-0.090151	8.404079	2.107773	10.179726	14.248451	6.323512	0.298167	
995000.000000	-0.098716	0.099044	-0.106562	8.398628	2.112615	10.181968	14.251914	6.314149	0.290836	
1000000.000000	-0.098026	0.088580	-0.122454	8.392713	2.117337	10.183763	14.255557	6.304664	0.282637	
1005000.000000	-0.096813	0.077552	-0.137803	8.386372	2.121934	10.185160	14.259402	6.295090	0.273627	
1010000.000000	-0.095098	0.066034	-0.152587	8.379642	2.126402	10.186209	14.263475	6.285457	0.263865	
1015000.000000	-0.092909	0.054104	-0.166791	8.372569	2.130737	10.186965	14.267807	6.275797	0.253407	
1020000.000000	-0.090279	0.041845	-0.180400	8.365186	2.134933	10.187468	14.272409	6.266131	0.242310	
1025000.000000	-0.087246	0.029342	-0.193400	8.357532	2.138984	10.187765	14.277300	6.256482	0.230632	
1030000.000000	-0.083850	0.016681	-0.205779	8.349639	2.142882	10.187890	14.282478	6.246867	0.218426	
